1,-1,0.107813792
2,-0.5,0.116273125
3,-0.0976310729378175,0.040715167
4,0.0224475533879093,7.232876792
5,0.0610417258449376,0.08367725
6,0.210358160826149,6.533849375
7,0.309448322582906,6.519648959
8,0.369310585713368,6.405047625
9,0.388867741569888,32.493854792
10,0.378978477887259,66.291473042
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
